RIL2_2,RIL2_8,RIL2_3,EG4-1,RIL2_6,RIL2_1-8,RIL2_4,RIL2_7,RIL2_5,A123-0,RIL2_1
,,,,,NC_029258.1_6439710,,,,,
,,,,,NC_029258.1_7025981,,,,,
,,,,,NC_029258.1_7296366,,,,,
,,,,,NC_029258.1_8457817,,,,,
,,,,,NC_029258.1_8508681,,,,,
,,,,,NC_029258.1_9162953,,,,,
,,,,,NC_029258.1_9341483,,,,,
,,,,,NC_029258.1_10476889,,,,,
,,,,,NC_029258.1_10593110,,,,,
,,,,,NC_029258.1_10990368,,,,,
,,,,,NC_029258.1_11015127,,,,,
,,,,,NC_029258.1_11094809,,,,,
,,,,,NC_029258.1_11102321,,,,,
,,,,,NC_029258.1_11129024,,,,,
,,,,,NC_029258.1_11221384,,,,,
,,,,,NC_029258.1_11329079,,,,,
,,,,,NC_029258.1_11377172,,,,,
,,,,,NC_029258.1_11572007,,,,,
,,,,,NC_029258.1_11781495,,,,,
,,,,,NC_029258.1_11849603,,,,,
,,,,,NC_029258.1_11865133,,,,,
,,,,,NC_029258.1_11922189,,,,,
,,,,,NC_029258.1_12036119,,,,,
,,,,,NC_029258.1_12067612,,,,,
,,,,,NC_029258.1_12409836,,,,,
,,,,,NC_029258.1_13027115,,,,,
,,,,,NC_029258.1_13172075,,,,,
,,,,,NC_029258.1_13319068,,,,,
,,,,,NC_029258.1_13683981,,,,,
,,,,,NC_029258.1_14597026,,,,,
,,,,,NC_029258.1_15487800,,,,,
,,,,,NC_029258.1_15603450,,,,,
,,,,,NC_029258.1_15689224,,,,,
,,,,,NC_029258.1_15698485,,,,,
,,,,,NC_029258.1_16222139,,,,,
,,,,,NC_029258.1_17008179,,,,,
,,,,,NC_029258.1_17195962,,,,,
,,,,,NC_029258.1_17642390,,,,,
,,,,,NC_029258.1_21188432,,,,,
,,,,,NC_029258.1_22164168,,,,,
,,,,,NC_029258.1_22701630,,,,,
,,,,,NC_029258.1_22807130,,,,,
,,,,,NC_029258.1_24436166,,,,,
,,,,,NC_029258.1_24690333,,,,,
,,,,,NC_029258.1_24855528,,,,,
,,,,,NC_029258.1_24917962,,,,,
,,,,,NC_029258.1_24919851,,,,,
,,,,,NC_029258.1_25909655,,,,,
,,,,,NC_029258.1_26753250,,,,,
,,,,,NC_029258.1_26818947,,,,,
,,,,,NC_029258.1_27769329,,,,,
,,,,,NC_029258.1_28019799,,,,,
,,,,,NC_029258.1_28088458,,,,,
,,,,,NC_029258.1_28365656,,,,,
,,,,,NC_029258.1_28490253,,,,,
,,,,,NC_029258.1_28622166,,,,,
,,,,,NC_029258.1_29218955,,,,,
,,,,,NC_029258.1_29404857,,,,,
,,,,,NC_029258.1_29404900,,,,,
,,,,,NC_029258.1_30056317,,,,,
,,,,,NC_029258.1_30605133,,,,,
,,,,,NC_029258.1_30784686,,,,,
,,,,,NC_029258.1_31364756,,,,,
,,,,,NC_029258.1_31475500,,,,,
,,,,,NC_029258.1_31662046,,,,,
,,,,,NC_029258.1_31683284,,,,,
,,,,,NC_029258.1_31851811,,,,,
,,,,,NC_029258.1_31890842,,,,,
,,,,,NC_029258.1_32923409,,,,,
,,,,,NC_029258.1_33345952,,,,,
,,,,,NC_029258.1_33362075,,,,,
,,,,,NC_029258.1_34077805,,,,,
,,,,,NC_029258.1_34110946,,,,,
,,,,,NC_029258.1_34459502,,,,,
,,,,,NC_029258.1_34570540,,,,,
,,,,,NC_029258.1_34733061,,,,,
,,,,,NC_029258.1_35001686,,,,,
,,,,,NC_029258.1_35141440,,,,,
,,,,,NC_029258.1_35393351,,,,,
,,,,,NC_029259.1_171768,,,,,
,,,,,NC_029259.1_476045,,,,,
,,,,,NC_029259.1_1877635,,,,,
,,,,,NC_029259.1_2224342,,,,,
,,,,,NC_029259.1_2471260,,,,,
,,,,,NC_029259.1_5314891,,,,,
,,,,,NC_029259.1_9332085,,,,,
,,,,,NC_029259.1_12589162,,,,,
,,,,,NC_029259.1_12679020,,,,,
,,,,,NC_029259.1_14006528,,,,,
,,,,,NC_029259.1_15945132,,,,,
,,,,,NC_029259.1_18718159,,,,,
,,,,,NC_029259.1_19471784,,,,,
,,,,,NC_029259.1_20122524,,,,,
,,,,,NC_029259.1_20906353,,,,,
,,,,,NC_029259.1_21249875,,,,,
,,,,,NC_029259.1_21635576,,,,,
,,,,,NC_029259.1_22000543,,,,,
,,,,,NC_029259.1_22039848,,,,,
,,,,,NC_029259.1_22423569,,,,,
,,,,,NC_029259.1_22883632,,,,,
,,,,,NC_029259.1_23002404,,,,,
,,,,,NC_029259.1_23338729,,,,,
,,,,,NC_029259.1_23571129,,,,,
,,,,,NC_029259.1_24925072,,,,,
,,,,,NC_029259.1_25028693,,,,,
,,,,,NC_029259.1_26016653,,,,,
,,,,,NC_029259.1_26226544,,,,,
,,,,,NC_029259.1_26423865,,,,,
,,,,,NC_029259.1_27011584,,,,,
,,,,,NC_029259.1_27056953,,,,,
,,,,,NC_029259.1_27129771,,,,,
,,,,,NC_029259.1_27512487,,,,,
,,,,,NC_029259.1_27782487,,,,,
,,,,,NC_029259.1_28057246,,,,,
,,,,,NC_029259.1_28059607,,,,,
,,,,,NC_029259.1_28148000,,,,,
,,,,,NC_029259.1_29120475,,,,,
,,,,,NC_029259.1_29593706,,,,,
,,,,,NC_029259.1_30161417,,,,,
,,,,,NC_029259.1_30513996,,,,,
,,,,,NC_029259.1_31426319,,,,,
,,,,,NC_029259.1_31924131,,,,,
,,,,,NC_029259.1_31930920,,,,,
,,,,,NC_029259.1_32169652,,,,,
,,,,,NC_029259.1_33304485,,,,,
,,,,,NC_029259.1_34367900,,,,,
,,,,,NC_029259.1_34687261,,,,,
,,,,,NC_029259.1_35076712,,,,,
,,,,,NC_029260.1_171252,,,,,
,,,,,NC_029260.1_334871,,,,,
,,,,,NC_029260.1_360471,,,,,
,,,,,NC_029260.1_898444,,,,,
,,,,,NC_029260.1_1076550,,,,,
,,,,,NC_029260.1_2358836,,,,,
,,,,,NC_029260.1_5370458,,,,,
,,,,,NC_029260.1_6164427,,,,,
,,,,,NC_029260.1_10671661,,,,,
,,,,,NC_029260.1_13959555,,,,,
,,,,,NC_029260.1_14154609,,,,,
,,,,,NC_029260.1_14625557,,,,,
,,,,,NC_029260.1_14652034,,,,,
,,,,,NC_029260.1_14654627,,,,,
,,,,,NC_029260.1_14657076,,,,,
,,,,,NC_029260.1_14878346,,,,,
,,,,,NC_029260.1_14878711,,,,,
,,,,,NC_029260.1_15210312,,,,,
,,,,,NC_029260.1_15488459,,,,,
,,,,,NC_029260.1_15586257,,,,,
,,,,,NC_029260.1_15698448,,,,,
,,,,,NC_029260.1_16355425,,,,,
,,,,,NC_029260.1_16364135,,,,,
,,,,,NC_029260.1_16615708,,,,,
,,,,,NC_029260.1_16786835,,,,,
,,,,,NC_029260.1_16788403,,,,,
,,,,,NC_029260.1_17697456,,,,,
,,,,,NC_029260.1_18960104,,,,,
,,,,,NC_029260.1_19143341,,,,,
,,,,,NC_029260.1_20117984,,,,,
,,,,,NC_029260.1_21400043,,,,,
,,,,,NC_029260.1_21633281,,,,,
,,,,,NC_029260.1_21674988,,,,,
,,,,,NC_029260.1_22056643,,,,,
,,,,,NC_029260.1_22646608,,,,,
,,,,,NC_029260.1_23213326,,,,,
,,,,,NC_029260.1_23257993,,,,,
,,,,,NC_029260.1_23466580,,,,,
,,,,,NC_029260.1_23499064,,,,,
,,,,,NC_029260.1_23520848,,,,,
,,,,,NC_029260.1_23730116,,,,,
,,,,,NC_029260.1_23730901,,,,,
,,,,,NC_029260.1_23978444,,,,,
,,,,,NC_029260.1_24062131,,,,,
,,,,,NC_029260.1_24610393,,,,,
,,,,,NC_029260.1_24878621,,,,,
,,,,,NC_029260.1_25474860,,,,,
,,,,,NC_029260.1_25536620,,,,,
,,,,,NC_029260.1_25546565,,,,,
,,,,,NC_029260.1_26247574,,,,,
,,,,,NC_029260.1_26273376,,,,,
,,,,,NC_029260.1_27853709,,,,,
,,,,,NC_029260.1_28151163,,,,,
,,,,,NC_029260.1_28478267,,,,,
,,,,,NC_029260.1_28527273,,,,,
,,,,,NC_029260.1_28878788,,,,,
,,,,,NC_029260.1_29520146,,,,,
,,,,,NC_029260.1_29588507,,,,,
,,,,,NC_029260.1_29636516,,,,,
,,,,,NC_029261.1_844778,,,,,
,,,,,NC_029261.1_986513,,,,,
,,,,,NC_029261.1_2035334,,,,,
,,,,,NC_029261.1_2439924,,,,,
,,,,,NC_029261.1_2856375,,,,,
,,,,,NC_029261.1_3811309,,,,,
,,,,,NC_029261.1_4050042,,,,,
,,,,,NC_029261.1_4093155,,,,,
,,,,,NC_029261.1_4672362,,,,,
,,,,,NC_029261.1_4729736,,,,,
,,,,,NC_029261.1_5711664,,,,,
,,,,,NC_029261.1_6151041,,,,,
,,,,,NC_029261.1_6356701,,,,,
,,,,,NC_029261.1_6521724,,,,,
,,,,,NC_029261.1_6758040,,,,,
,,,,,NC_029261.1_6848915,,,,,
,,,,,NC_029261.1_7516516,,,,,
,,,,,NC_029261.1_7627506,,,,,
,,,,,NC_029261.1_7628081,,,,,
,,,,,NC_029261.1_7918572,,,,,
,,,,,NC_029261.1_11552864,,,,,
,,,,,NC_029261.1_13741408,,,,,
,,,,,NC_029261.1_14196448,,,,,
,,,,,NC_029261.1_14790332,,,,,
,,,,,NC_029261.1_16484185,,,,,
,,,,,NC_029261.1_17106305,,,,,
,,,,,NC_029261.1_18886269,,,,,
,,,,,NC_029261.1_20717706,,,,,
,,,,,NC_029261.1_21010524,,,,,
,,,,,NC_029261.1_21231548,,,,,
,,,,,NC_029261.1_21359909,,,,,
,,,,,NC_029261.1_22646017,,,,,
,,,,,NC_029261.1_23126473,,,,,
,,,,,NC_029261.1_23535330,,,,,
,,,,,NC_029261.1_23734859,,,,,
,,,,,NC_029261.1_24594638,,,,,
,,,,,NC_029261.1_24736784,,,,,
,,,,,NC_029261.1_25002505,,,,,
,,,,,NC_029261.1_26083882,,,,,
,,,,,NC_029261.1_26084878,,,,,
,,,,,NC_029261.1_26417517,,,,,
,,,,,NC_029261.1_26822475,,,,,
,,,,,NC_029261.1_27565134,,,,,
,,,,,NC_029261.1_27840590,,,,,
,,,,,NC_029261.1_27901839,,,,,
,,,,,NC_029261.1_28104112,,,,,
,,,,,NC_029261.1_29032045,,,,,
,,,,,NC_029261.1_29048878,,,,,
,,,,,NC_029261.1_29405403,,,,,
,,,,,NC_029261.1_29694595,,,,,
,,,,,NC_029261.1_29874552,,,,,
,,,,,NC_029261.1_30049592,,,,,
,,,,,NC_029261.1_30114653,,,,,
,,,,,NC_029261.1_30293901,,,,,
,,,,,NC_029261.1_30450782,,,,,
,,,,,NC_029262.1_1246394,,,,,
,,,,,NC_029262.1_1765517,,,,,
,,,,,NC_029262.1_1788057,,,,,
,,,,,NC_029262.1_1850678,,,,,
,,,,,NC_029262.1_3129782,,,,,
,,,,,NC_029262.1_3580864,,,,,
,,,,,NC_029262.1_3981857,,,,,
,,,,,NC_029262.1_5811580,,,,,
,,,,,NC_029262.1_7314673,,,,,
,,,,,NC_029262.1_7972037,,,,,
,,,,,NC_029262.1_8542771,,,,,
,,,,,NC_029262.1_8832486,,,,,
,,,,,NC_029262.1_8879927,,,,,
,,,,,NC_029262.1_9578602,,,,,
,,,,,NC_029262.1_11852824,,,,,
,,,,,NC_029262.1_13481674,,,,,
,,,,,NC_029262.1_14116854,,,,,
,,,,,NC_029262.1_14813577,,,,,
,,,,,NC_029262.1_14975640,,,,,
,,,,,NC_029262.1_16023234,,,,,
,,,,,NC_029262.1_17125849,,,,,
,,,,,NC_029262.1_18920531,,,,,
,,,,,NC_029262.1_19010135,,,,,
,,,,,NC_029262.1_20152298,,,,,
,,,,,NC_029262.1_20204540,,,,,
,,,,,NC_029262.1_20615707,,,,,
,,,,,NC_029262.1_21168804,,,,,
,,,,,NC_029262.1_21376224,,,,,
,,,,,NC_029262.1_21402839,,,,,
,,,,,NC_029262.1_21619780,,,,,
,,,,,NC_029262.1_22060084,,,,,
,,,,,NC_029262.1_22610155,,,,,
,,,,,NC_029262.1_22679546,,,,,
,,,,,NC_029262.1_23009796,,,,,
,,,,,NC_029262.1_23272149,,,,,
,,,,,NC_029262.1_23559207,,,,,
,,,,,NC_029262.1_23752426,,,,,
,,,,,NC_029262.1_23852998,,,,,
,,,,,NC_029262.1_23898252,,,,,
,,,,,NC_029262.1_24778504,,,,,
,,,,,NC_029262.1_24937107,,,,,
,,,,,NC_029262.1_25006471,,,,,
,,,,,NC_029262.1_25772024,,,,,
,,,,,NC_029262.1_25788367,,,,,
,,,,,NC_029262.1_26090553,,,,,
,,,,,NC_029262.1_26156681,,,,,
,,,,,NC_029262.1_26460306,,,,,
,,,,,NC_029262.1_26501225,,,,,
,,,,,NC_029262.1_26908569,,,,,
,,,,,NC_029262.1_26933241,,,,,
,,,,,NC_029262.1_27443189,,,,,
,,,,,NC_029262.1_27801786,,,,,
,,,,,NC_029262.1_28151482,,,,,
,,,,,NC_029262.1_29154624,,,,,
,,,,,NC_029262.1_29460820,,,,,
,,,,,NC_029263.1_613972,,,,,
,,,,,NC_029263.1_763040,,,,,
,,,,,NC_029263.1_2433354,,,,,
,,,,,NC_029263.1_2616924,,,,,
,,,,,NC_029263.1_4295993,,,,,
,,,,,NC_029263.1_4865570,,,,,
,,,,,NC_029263.1_5346884,,,,,
,,,,,NC_029263.1_5492619,,,,,
,,,,,NC_029263.1_5673889,,,,,
,,,,,NC_029263.1_5800721,,,,,
,,,,,NC_029263.1_5864963,,,,,
,,,,,NC_029263.1_10729276,,,,,
,,,,,NC_029263.1_11774721,,,,,
,,,,,NC_029263.1_11846175,,,,,
,,,,,NC_029263.1_15773541,,,,,
,,,,,NC_029263.1_16683449,,,,,
,,,,,NC_029263.1_16854770,,,,,
,,,,,NC_029263.1_18690427,,,,,
,,,,,NC_029263.1_19456161,,,,,
,,,,,NC_029263.1_19671059,,,,,
,,,,,NC_029263.1_19749103,,,,,
,,,,,NC_029263.1_19840875,,,,,
,,,,,NC_029263.1_20040088,,,,,
,,,,,NC_029263.1_21303491,,,,,
,,,,,NC_029263.1_21582186,,,,,
,,,,,NC_029263.1_22948359,,,,,
,,,,,NC_029263.1_23290288,,,,,
,,,,,NC_029263.1_23312907,,,,,
,,,,,NC_029263.1_23665412,,,,,
,,,,,NC_029263.1_23802327,,,,,
,,,,,NC_029263.1_24225480,,,,,
,,,,,NC_029263.1_24585355,,,,,
,,,,,NC_029263.1_24622993,,,,,
,,,,,NC_029263.1_24830425,,,,,
,,,,,NC_029263.1_24965703,,,,,
,,,,,NC_029263.1_25236839,,,,,
,,,,,NC_029263.1_25278858,,,,,
,,,,,NC_029263.1_25881177,,,,,
,,,,,NC_029263.1_26388762,,,,,
,,,,,NC_029263.1_27109714,,,,,
,,,,,NC_029263.1_27153070,,,,,
,,,,,NC_029263.1_27249497,,,,,
,,,,,NC_029263.1_27396688,,,,,
,,,,,NC_029263.1_28080861,,,,,
,,,,,NC_029263.1_28182098,,,,,
,,,,,NC_029263.1_28239101,,,,,
,,,,,NC_029263.1_28264100,,,,,
,,,,,NC_029264.1_643090,,,,,
,,,,,NC_029264.1_968866,,,,,
,,,,,NC_029264.1_2094377,,,,,
,,,,,NC_029264.1_6030899,,,,,
,,,,,NC_029264.1_7117394,,,,,
,,,,,NC_029264.1_7248750,,,,,
,,,,,NC_029264.1_9583245,,,,,
,,,,,NC_029264.1_10863117,,,,,
,,,,,NC_029264.1_12105753,,,,,
,,,,,NC_029264.1_12290498,,,,,
,,,,,NC_029264.1_12538487,,,,,
,,,,,NC_029264.1_12771943,,,,,
,,,,,NC_029264.1_13774742,,,,,
,,,,,NC_029264.1_14769650,,,,,
,,,,,NC_029264.1_15441737,,,,,
,,,,,NC_029264.1_16024217,,,,,
,,,,,NC_029264.1_16330819,,,,,
,,,,,NC_029264.1_16690611,,,,,
,,,,,NC_029264.1_17452746,,,,,
,,,,,NC_029264.1_17580474,,,,,
,,,,,NC_029264.1_18957577,,,,,
,,,,,NC_029264.1_19174229,,,,,
,,,,,NC_029264.1_19637390,,,,,
,,,,,NC_029264.1_19642635,,,,,
,,,,,NC_029264.1_20250174,,,,,
,,,,,NC_029264.1_20650657,,,,,
,,,,,NC_029264.1_20804032,,,,,
,,,,,NC_029264.1_20805716,,,,,
,,,,,NC_029264.1_20838509,,,,,
,,,,,NC_029264.1_21287855,,,,,
,,,,,NC_029264.1_21465181,,,,,
,,,,,NC_029264.1_22376715,,,,,
,,,,,NC_029264.1_22676145,,,,,
,,,,,NC_029265.1_255960,,,,,
,,,,,NC_029265.1_664875,,,,,
,,,,,NC_029265.1_1267743,,,,,
,,,,,NC_029265.1_2553515,,,,,
,,,,,NC_029265.1_2734623,,,,,
,,,,,NC_029265.1_2854155,,,,,
,,,,,NC_029265.1_2990544,,,,,
,,,,,NC_029265.1_7399680,,,,,
,,,,,NC_029265.1_9668452,,,,,
,,,,,NC_029265.1_11609959,,,,,
,,,,,NC_029265.1_12054351,,,,,
,,,,,NC_029265.1_14117253,,,,,
,,,,,NC_029265.1_14181188,,,,,
,,,,,NC_029265.1_15143402,,,,,
,,,,,NC_029265.1_15522565,,,,,
,,,,,NC_029265.1_15844229,,,,,
,,,,,NC_029265.1_15910088,,,,,
,,,,,NC_029265.1_16785559,,,,,
,,,,,NC_029265.1_17892618,,,,,
,,,,,NC_029265.1_17918254,,,,,
,,,,,NC_029265.1_18044216,,,,,
,,,,,NC_029265.1_18430452,,,,,
,,,,,NC_029265.1_18685616,,,,,
,,,,,NC_029265.1_18732580,,,,,
,,,,,NC_029265.1_18764728,,,,,
,,,,,NC_029265.1_20159255,,,,,
,,,,,NC_029265.1_20330915,,,,,
,,,,,NC_029265.1_21849907,,,,,
,,,,,NC_029265.1_21923711,,,,,
,,,,,NC_029265.1_22676657,,,,,
,,,,,NC_029265.1_22745427,,,,,
,,,,,NC_029265.1_22833658,,,,,
,,,,,NC_029265.1_22984174,,,,,
,,,,,NC_029265.1_23192553,,,,,
,,,,,NC_029265.1_23193237,,,,,
,,,,,NC_029266.1_714488,,,,,
,,,,,NC_029266.1_714789,,,,,
,,,,,NC_029266.1_902647,,,,,
,,,,,NC_029266.1_1807322,,,,,
,,,,,NC_029266.1_2446250,,,,,
,,,,,NC_029266.1_2492870,,,,,
,,,,,NC_029266.1_3607038,,,,,
,,,,,NC_029266.1_3845773,,,,,
,,,,,NC_029266.1_3851784,,,,,
,,,,,NC_029266.1_3925598,,,,,
,,,,,NC_029266.1_4012271,,,,,
,,,,,NC_029266.1_4179065,,,,,
,,,,,NC_029266.1_4359385,,,,,
,,,,,NC_029266.1_7594413,,,,,
,,,,,NC_029266.1_7891236,,,,,
,,,,,NC_029266.1_8913225,,,,,
,,,,,NC_029266.1_10712511,,,,,
,,,,,NC_029266.1_11033106,,,,,
,,,,,NC_029266.1_13743296,,,,,
,,,,,NC_029266.1_15385199,,,,,
,,,,,NC_029266.1_16100808,,,,,
,,,,,NC_029266.1_16811327,,,,,
,,,,,NC_029266.1_17765687,,,,,
,,,,,NC_029266.1_17787653,,,,,
,,,,,NC_029266.1_17866690,,,,,
,,,,,NC_029266.1_18100961,,,,,
,,,,,NC_029266.1_19532762,,,,,
,,,,,NC_029266.1_19542125,,,,,
,,,,,NC_029266.1_19939020,,,,,
,,,,,NC_029266.1_20490424,,,,,
,,,,,NC_029266.1_21459186,,,,,
,,,,,NC_029266.1_24682791,,,,,
,,,,,NC_029266.1_25822229,,,,,
,,,,,NC_029267.1_332028,,,,,
,,,,,NC_029267.1_794243,,,,,
,,,,,NC_029267.1_1358826,,,,,
,,,,,NC_029267.1_2224377,,,,,
,,,,,NC_029267.1_3600378,,,,,
,,,,,NC_029267.1_4109145,,,,,
,,,,,NC_029267.1_4578630,,,,,
,,,,,NC_029267.1_5545730,,,,,
,,,,,NC_029267.1_6672765,,,,,
,,,,,NC_029267.1_7653851,,,,,
,,,,,NC_029267.1_9584026,,,,,
,,,,,NC_029267.1_13602948,,,,,
,,,,,NC_029267.1_15337441,,,,,
,,,,,NC_029267.1_16032691,,,,,
,,,,,NC_029267.1_18513540,,,,,
,,,,,NC_029267.1_18600177,,,,,
,,,,,NC_029267.1_19106205,,,,,
,,,,,NC_029267.1_19986497,,,,,
,,,,,NC_029267.1_20896739,,,,,
,,,,,NC_029267.1_21009678,,,,,
,,,,,NC_029267.1_21751308,,,,,
,,,,,NC_029267.1_22010343,,,,,
,,,,,NC_029267.1_23060351,,,,,
,,,,,NC_029267.1_24587182,,,,,
,,,,,NC_029267.1_24622179,,,,,
,,,,,NC_029267.1_24794692,,,,,
,,,,,NC_029267.1_25035291,,,,,
,,,,,NC_029267.1_25413938,,,,,
,,,,,NC_029267.1_26233492,,,,,
,,,,,NC_029267.1_26627865,,,,,
,,,,,NC_029267.1_26785876,,,,,
,,,,,NC_029267.1_27108349,,,,,
,,,,,NC_029256.1_1132977,,,,,
,,,,,NC_029256.1_1579127,,,,,
,,,,,NC_029256.1_1715116,,,,,
,,,,,NC_029256.1_4178205,,,,,
,,,,,NC_029256.1_5120693,,,,,
,,,,,NC_029256.1_5145816,,,,,
,,,,,NC_029256.1_5344031,,,,,
,,,,,NC_029256.1_6172232,,,,,
,,,,,NC_029256.1_6806760,,,,,
,,,,,NC_029256.1_6816414,,,,,
,,,,,NC_029256.1_6846278,,,,,
,,,,,NC_029256.1_6864903,,,,,
,,,,,NC_029256.1_7079397,,,,,
,,,,,NC_029256.1_7514411,,,,,
,,,,,NC_029256.1_7739100,,,,,
,,,,,NC_029256.1_8326624,,,,,
,,,,,NC_029256.1_11453096,,,,,
,,,,,NC_029256.1_13341831,,,,,
,,,,,NC_029256.1_13418286,,,,,
,,,,,NC_029256.1_15498263,,,,,
,,,,,NC_029256.1_18832726,,,,,
,,,,,NC_029256.1_18839793,,,,,
,,,,,NC_029256.1_18989741,,,,,
,,,,,NC_029256.1_20034906,,,,,
,,,,,NC_029256.1_21351850,,,,,
,,,,,NC_029256.1_21565699,,,,,
,,,,,NC_029256.1_22415369,,,,,
,,,,,NC_029256.1_23928391,,,,,
,,,,,NC_029256.1_23933401,,,,,
,,,,,NC_029256.1_24082897,,,,,
,,,,,NC_029256.1_24177660,,,,,
,,,,,NC_029256.1_24191676,,,,,
,,,,,NC_029256.1_24610174,,,,,
,,,,,NC_029256.1_24966588,,,,,
,,,,,NC_029256.1_25256700,,,,,
,,,,,NC_029256.1_28356231,,,,,
,,,,,NC_029256.1_28924284,,,,,
,,,,,NC_029256.1_28927297,,,,,
,,,,,NC_029256.1_29276378,,,,,
,,,,,NC_029256.1_29322742,,,,,
,,,,,NC_029256.1_29328835,,,,,
,,,,,NC_029256.1_29494571,,,,,
,,,,,NC_029256.1_29926800,,,,,
,,,,,NC_029256.1_30813984,,,,,
,,,,,NC_029256.1_30895564,,,,,
,,,,,NC_029256.1_31556969,,,,,
,,,,,NC_029256.1_31711998,,,,,
,,,,,NC_029256.1_32042994,,,,,
,,,,,NC_029256.1_32291479,,,,,
,,,,,NC_029256.1_32293359,,,,,
,,,,,NC_029256.1_32793389,,,,,
,,,,,NC_029256.1_33282259,,,,,
,,,,,NC_029256.1_33781381,,,,,
,,,,,NC_029256.1_35200488,,,,,
,,,,,NC_029256.1_35936947,,,,,
,,,,,NC_029256.1_36796589,,,,,
,,,,,NC_029256.1_37001887,,,,,
,,,,,NC_029256.1_38092037,,,,,
,,,,,NC_029256.1_39666830,,,,,
,,,,,NC_029256.1_39899559,,,,,
,,,,,NC_029256.1_39904182,,,,,
,,,,,NC_029256.1_40984350,,,,,
,,,,,NC_029256.1_42023274,,,,,
,,,,,NC_029256.1_42320293,,,,,
,,,,,NC_029257.1_458589,,,,,
,,,,,NC_029257.1_912063,,,,,
,,,,,NC_029257.1_1161810,,,,,
,,,,,NC_029257.1_1583546,,,,,
,,,,,NC_029257.1_2025375,,,,,
,,,,,NC_029257.1_3502593,,,,,
,,,,,NC_029257.1_3639030,,,,,
,,,,,NC_029257.1_4314534,,,,,
,,,,,NC_029257.1_4595622,,,,,
,,,,,NC_029257.1_4699554,,,,,
,,,,,NC_029257.1_4999904,,,,,
,,,,,NC_029257.1_7346135,,,,,
,,,,,NC_029257.1_7460595,,,,,
,,,,,NC_029257.1_8187916,,,,,
,,,,,NC_029257.1_8898159,,,,,
,,,,,NC_029257.1_9418869,,,,,
,,,,,NC_029257.1_10076666,,,,,
,,,,,NC_029257.1_10202907,,,,,
,,,,,NC_029257.1_11041881,,,,,
,,,,,NC_029257.1_12298995,,,,,
,,,,,NC_029257.1_12469663,,,,,
,,,,,NC_029257.1_13038267,,,,,
,,,,,NC_029257.1_16222087,,,,,
,,,,,NC_029257.1_16678146,,,,,
,,,,,NC_029257.1_16986965,,,,,
,,,,,NC_029257.1_20589716,,,,,
,,,,,NC_029257.1_20722278,,,,,
,,,,,NC_029257.1_21001167,,,,,
,,,,,NC_029257.1_21319933,,,,,
,,,,,NC_029257.1_21443359,,,,,
,,,,,NC_029257.1_21515955,,,,,
,,,,,NC_029257.1_22013098,,,,,
,,,,,NC_029257.1_22270894,,,,,
,,,,,NC_029257.1_22478976,,,,,
,,,,,NC_029257.1_22621728,,,,,
,,,,,NC_029257.1_23882556,,,,,
,,,,,NC_029257.1_24014617,,,,,
,,,,,NC_029257.1_24215955,,,,,
,,,,,NC_029257.1_24264668,,,,,
,,,,,NC_029257.1_25548874,,,,,
,,,,,NC_029257.1_25969391,,,,,
,,,,,NC_029257.1_26510354,,,,,
,,,,,NC_029257.1_26678339,,,,,
,,,,,NC_029257.1_27162234,,,,,
,,,,,NC_029257.1_27244609,,,,,
,,,,,NC_029257.1_27685184,,,,,
,,,,,NC_029257.1_28329975,,,,,
,,,,,NC_029257.1_28376799,,,,,
,,,,,NC_029257.1_28579143,,,,,
,,,,,NC_029257.1_28633939,,,,,
,,,,,NC_029257.1_28662451,,,,,
,,,,,NC_029257.1_28724475,,,,,
,,,,,NC_029257.1_28732622,,,,,
,,,,,NC_029257.1_28964838,,,,,
,,,,,NC_029257.1_29429218,,,,,
,,,,,NC_029257.1_29547914,,,,,
,,,,,NC_029257.1_29576702,,,,,
,,,,,NC_029257.1_30023134,,,,,
,,,,,NC_029257.1_30104996,,,,,
,,,,,NC_029257.1_30934394,,,,,
,,,,,NC_029257.1_31278020,,,,,
,,,,,NC_029257.1_31455300,,,,,
,,,,,NC_029257.1_31636376,,,,,
,,,,,NC_029257.1_31702279,,,,,
,,,,,NC_029257.1_31849506,,,,,
,,,,,NC_029257.1_32397173,,,,,
,,,,,NC_029257.1_32432995,,,,,
,,,,,NC_029257.1_32572257,,,,,
,,,,,NC_029257.1_32678686,,,,,
,,,,,NC_029257.1_32858535,,,,,
,,,,,NC_029257.1_32895943,,,,,
,,,,,NC_029257.1_33871068,,,,,
,,,,,NC_029257.1_34670529,,,,,
,,,,,NC_029257.1_35238925,,,,,
,,,,,NC_029257.1_35251100,,,,,
,,,,,NC_029257.1_35712070,,,,,
,,,,,NC_029258.1_180222,,,,,
,,,,,NC_029258.1_198571,,,,,
,,,,,NC_029258.1_399054,,,,,
,,,,,NC_029258.1_511328,,,,,
,,,,,NC_029258.1_1247287,,,,,
,,,,,NC_029258.1_1299650,,,,,
,,,,,NC_029258.1_1428675,,,,,
,,,,,NC_029258.1_1782927,,,,,
,,,,,NC_029258.1_2079804,,,,,
,,,,,NC_029258.1_2675911,,,,,
,,,,,NC_029258.1_2830198,,,,,
,,,,,NC_029258.1_3390556,,,,,
,,,,,NC_029258.1_4397035,,,,,
,,,,,NC_029258.1_4681956,,,,,
,,,,,NC_029258.1_5812663,,,,,
,,,,,NC_029258.1_6154019,,,,,
,,,,,NC_029258.1_6155850,,,,,
